adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/hIeEpk2w1dnC9ly9ZJwwbunH2Cx.jpg,,5300000,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",https://neonrated.com/films/robot-dreams,838240,tt13429870,['ES'],es,Robot Dreams,A lonely dog's friendship with his robot companion takes a sad turn when an unexpected malfunction forces him to abandon Robot at the beach. Will Dog ever meet Robot again?,10.5494,/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg,"[{'id': 7543, 'logo_path': '/sPBVpVQf44rVP65TVTFgsn9ZVwE.png', 'name': 'Arcadia Motion Pictures', 'origin_country': 'ES'}, {'id': 219048, 'logo_path': '/wFMVuHeLhu6ERbz7hkkPXJ5IVRX.png', 'name': 'LokizFilms', 'origin_country': 'ES'}, {'id': 7792, 'logo_path': '/ik1JWvnBmVY6Rrw8iQWB2cPuuf.png', 'name': 'Noodles Production', 'origin_country': 'FR'}, {'id': 7395, 'logo_path': '/cGOGYYfbJZ1uJHynRIf8yj4phRn.png', 'name': 'Les films du Worso', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-12-06,4656348,102,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,Experience a once-in-a-lifetime friendship beyond your wildest dreams,Robot Dreams,False,7.997,721
False,/gklkxY0veMajdCiGe6ggsh07VG2.jpg,,72000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",https://www.migration.movie,940551,tt6495056,['US'],en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",10.4183,/dpXxBDi0ut5svjh5fbAqLoaJSq8.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 6704, 'logo_path': '/xte4JnhtBJfHSR5jqtHQwvyLgk0.png', 'name': 'Illumination', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-06,298776052,83,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Odd ducks welcome.,Migration,False,7.379,2124
False,/igXrblWrU1uaC09VKyquHHSebr.jpg,,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",https://www.openroadfilms.com/movies/kandahar,717930,tt5761544,['US'],en,Kandahar,"After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down.",10.2997,/lCanGgsqF4xD2WA5NF8PWeT3IXd.jpg,"[{'id': 3528, 'logo_path': '/cCzCClIzIh81Fa79hpW5nXoUsHK.png', 'name': 'Thunder Road', 'origin_country': 'US'}, {'id': 103331, 'logo_path': '/nxkmGpo1Ym74DkBzNtoMz5cl6DJ.png', 'name': 'G-BASE', 'origin_country': 'US'}, {'id': 145428, 'logo_path': '/dgUV94AxFEumfIICKEg5UdCCU3k.png', 'name': 'MBC Studios', 'origin_country': 'SA'}, {'id': 154063, 'logo_path': '/r4anaxYa8OL5KaUbU35VkrIe88L.png', 'name': 'Capstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-25,9400000,119,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The only thing more dangerous than the mission is the escape.,Kandahar,False,6.805,1161
False,/5i6SjyDbDWqyun8klUuCxrlFbyw.jpg,"{'id': 553717, 'name': 'Creed Collection', 'poster_path': '/nvwxOPoa4HVjeZk0PgHHbVCS3KL.jpg', 'backdrop_path': '/2hscwDISGOGGcHgn2ttogcnlWvl.jpg'}",75000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",https://www.mgmstudios.com/creed-iii,677179,tt11145118,['US'],en,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",10.2753,/cvsXj3I9Q2iyyIo95AecSd1tad7.jpg,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 12252, 'logo_path': None, 'name': 'Chartoff-Winkler Productions', 'origin_country': 'US'}, {'id': 148495, 'logo_path': '/2fQRDickgp9vuDIxJTlDLEs7j0y.png', 'name': 'Proximity Media', 'origin_country': 'US'}, {'id': 102334, 'logo_path': '/baWl2NMe4hiIsoJ94tv32uhYQ7z.png', 'name': 'Outlier Society', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-01,275300000,116,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,You can't run from your past.,Creed III,False,7.091,2742
False,/rRcNmiH55Tz0ugUsDUGmj8Bsa4V.jpg,,45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://www.nohardfeelingsmovie.com,884605,tt15671028,['US'],en,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",10.2558,/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,"[{'id': 117188, 'logo_path': None, 'name': 'Excellent Cadaver', 'origin_country': 'US'}, {'id': 86647, 'logo_path': '/jefZmEJlxUAkuuwkH9CHQchgmJX.png', 'name': 'OPE Partners', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 194285, 'logo_path': None, 'name': 'Saks Picture Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-15,83000000,104,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Pretty. Awkward.,No Hard Feelings,False,6.7,3565
False,/ktHEdqmMWC1wdfPRMRCTZe2OISL.jpg,"{'id': 1211888, 'name': 'Thanksgiving Collection', 'poster_path': '/wKathQJBkDHusQTgwzoAx9HaVMg.jpg', 'backdrop_path': '/nOGO5L9HZSLq03uoVGn7JAqkV9g.jpg'}",15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",http://thanksgiving.movie,1071215,tt1448754,['US'],en,Thanksgiving,"After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts - the birthplace of the holiday. Picking off residents one by one, what begins as random revenge killings are soon revealed to be part of a larger, sinister holiday plan.",10.0706,/f5f3TEVst1nHHyqgn7Z3tlwnBIH.jpg,"[{'id': 175140, 'logo_path': '/grxF2M2ZByxjnzDyvHkfU5Tjr80.png', 'name': 'Electromagnetic Productions', 'origin_country': 'US'}, {'id': 18142, 'logo_path': None, 'name': 'Dragonfly Entertainment', 'origin_country': 'US'}, {'id': 143790, 'logo_path': '/wo1smiXdiwwxai2dwJlRiGwE7rS.png', 'name': 'Spyglass Media Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-16,46553280,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There will be no leftovers.,Thanksgiving,False,6.483,1449
False,/oyK2a8tMn6cmzilaUmKWYqNXzay.jpg,"{'id': 1393821, 'name': 'Wonka Collection', 'poster_path': '/sLopxASQflGGB0XFNDdYXcZL73C.jpg', 'backdrop_path': '/1YGHfJG7daHrJi9OziN80fYgua3.jpg'}",125000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",https://www.wonkamovie.com,787699,tt6166392,['GB'],en,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",9.5495,/qhb1qOilapbapxWQn9jtRCMwXJF.jpg,"[{'id': 174, 'logo_path': '/ingPVoHnINIrFR7WHmYux1f5pES.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 214904, 'logo_path': '/9S6xSAsUiE1zuKzxayco7fD0p26.png', 'name': 'The Roald Dahl Story Company', 'origin_country': 'GB'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 216687, 'logo_path': '/kKVYqekveOvLK1IgqdJojLjQvtu.png', 'name': 'Domain Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-06,634502312,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Every good thing in this world started with a dream.,Wonka,False,7.054,4115
False,/1FMnXfgPFJFWhPrCZBgXwHbwmye.jpg,"{'id': 1474814, 'name': 'Godzilla Minus Collection', 'poster_path': '/2ZRx2rhkORPWaNPdDZoDdwmkNMd.jpg', 'backdrop_path': '/mTfkjYslpoCm6BC9RlIYgedNwcE.jpg'}",15000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",https://godzillafilm.co.uk,940721,tt23289160,['JP'],ja,ゴジラ-1.0,"In postwar Japan, Godzilla brings new devastation to an already scorched landscape. With no military intervention or government help in sight, the survivors must join together in the face of despair and fight back against an unrelenting horror.",9.4224,/2E2WTX0TJEflAged6kzErwqX1kt.jpg,"[{'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 182161, 'logo_path': '/wvG4lK0m76M6jK8WbWkXNecA7SP.png', 'name': 'TOHO Studios', 'origin_country': 'JP'}, {'id': 12386, 'logo_path': '/oxvw2Mrq3GcTxFc2mlT7E5tpek7.png', 'name': 'Robot Communications', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-11-03,113676322,124,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Survive and fight. Live and resist.,Godzilla Minus One,False,7.592,2866
False,/44immBwzhDVyjn87b3x3l9mlhAD.jpg,"{'id': 2602, 'name': 'Scream Collection', 'poster_path': '/p3EjClFy20jjT0u06dzBs4lvvhi.jpg', 'backdrop_path': '/fG6GzZAwtsW3v2mhB4EyQLMRjUV.jpg'}",35000000,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",https://www.paramountmovies.com/movies/scream-vi,934433,tt17663992,['US'],en,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",9.3733,/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,"[{'id': 126588, 'logo_path': '/cNhOITS96oOV7SCgUHxvZlWRecx.png', 'name': 'Radio Silence', 'origin_country': 'US'}, {'id': 130448, 'logo_path': '/yHWTTGKbOGZKUd1cp6l3uLyDeiv.png', 'name': 'Project X Entertainment', 'origin_country': 'US'}, {'id': 143790, 'logo_path': '/wo1smiXdiwwxai2dwJlRiGwE7rS.png', 'name': 'Spyglass Media Group', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-08,168961389,123,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,New York. New rules.,Scream VI,False,7.0,2937
False,/gystuaqp5AkVqqu3Nf0564zeOv4.jpg,"{'id': 523855, 'name': 'The Equalizer Collection', 'poster_path': '/lq0Ledkl44xhnr1C15AiqbprAAi.jpg', 'backdrop_path': '/wac5llYhh0lC24yNWljrcOe4sR9.jpg'}",70000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",https://www.equalizer.movie,926393,tt17024450,['US'],en,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",9.3396,/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 10400, 'logo_path': '/9LlB2YAwXTkUAhx0pItSo6pDlkB.png', 'name': 'Eagle Pictures', 'origin_country': 'IT'}, {'id': 1423, 'logo_path': '/gzvsPHV9WqcQMrvI8pq5hbuvEZ5.png', 'name': 'Escape Artists', 'origin_country': 'US'}, {'id': 44967, 'logo_path': None, 'name': 'ZHIV Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-08-30,191067560,109,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,Justice knows no borders,The Equalizer 3,False,7.295,3467
False,/lAs4Y5a8Pi86xDwuv8cx2prOVI2.jpg,,297000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",https://movies.disney.com/the-little-mermaid-2023,447277,tt5971474,['US'],en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",9.2626,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 17021, 'logo_path': None, 'name': 'Lucamar Productions', 'origin_country': 'US'}, {'id': 2527, 'logo_path': '/mNSqvPrlkAcdQlEZ3Ttmx75Z8Xw.png', 'name': 'Marc Platt Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-18,569626289,135,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Watch and you'll see, some day I'll be, part of your world!",The Little Mermaid,False,6.29,3178
False,/bAtFhmRHp0f6aHqj1UGTZoPcmQo.jpg,,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",https://www.saltburnfilm.com,930564,tt17351924,"['GB', 'US']",en,Saltburn,"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten.",9.1778,/zGTfMwG112BC66mpaveVxoWPOaB.jpg,"[{'id': 82968, 'logo_path': '/gRROMOG5bpF6TIDMbfaa5gnFFzl.png', 'name': 'LuckyChap Entertainment', 'origin_country': 'US'}, {'id': 2531, 'logo_path': '/9MfCJ2G6Nrf9yyRj4tAgPmMiDcn.png', 'name': 'MRC', 'origin_country': 'US'}, {'id': 207685, 'logo_path': None, 'name': 'Lie Still', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-16,21013738,131,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,We're all about to lose our minds.,Saltburn,False,6.966,2685
False,/a0GM57AnJtNi7lMOCamniiyV10W.jpg,,50000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",https://gkids.com/films/the-boy-and-the-heron/,508883,tt6587046,['JP'],ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",9.045,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,"[{'id': 10342, 'logo_path': '/uFuxPEZRUcBTEiYIxjHJq62Vr77.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-07-14,294200000,124,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"Where death comes to an end, life finds a new beginning.",The Boy and the Heron,False,7.414,2384
False,/AdBXP8e6K3FYdDrMx3Wr6WZqCYF.jpg,,151000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",https://www.paramountmovies.com/movies/dungeons-dragons-honor-among-thieves,493529,tt2906216,['US'],en,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",9.037,/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg,"[{'id': 8147, 'logo_path': '/q6HOAdSNgCbeOqwoMVRc6REgbXF.png', 'name': 'Entertainment One', 'origin_country': 'CA'}, {'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-23,208200000,134,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No experience necessary.,Dungeons & Dragons: Honor Among Thieves,False,7.332,4228
False,/b5mzCMHZJJ0I1vlzyglAnk8j2uL.jpg,"{'id': 1123192, 'name': 'Beautiful Disaster Collection', 'poster_path': '/atjlHXHftW6n6zz5WQa4J8tJ7KI.jpg', 'backdrop_path': '/m4TTZaqvwNu92kjmsYtd2f7Wn7K.jpg'}",25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,1016121,tt2316548,['US'],en,Beautiful Disaster,College freshman Abby tries to distance herself from her dark past while resisting her attraction to bad boy Travis.,8.9681,/bwdLflvCcOCRPqb1x13KPuYIzVx.jpg,"[{'id': 6626, 'logo_path': '/y1PsXJOr4fSUk948lftHFUw67hs.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-04-04,6850036,96,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Beautiful Disaster,False,6.6,862
False,/5mzr6JZbrqnqD8rCEvPhuCE5Fw2.jpg,"{'id': 742536, 'name': 'The Meg Collection', 'poster_path': '/rbacYOwij2bEIvO0gKUF2funWKp.jpg', 'backdrop_path': '/rNoyJmjdhgn30bVbvd8n3DJMocB.jpg'}",129000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",https://www.themeg.movie,615656,tt9224104,['US'],en,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,8.9021,/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,"[{'id': 56242, 'logo_path': '/1YORRYmg7hgYIgoJek8jU3cykuQ.png', 'name': 'Apelles Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ingPVoHnINIrFR7WHmYux1f5pES.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 92484, 'logo_path': '/dfWwoWRp8snHjzDKO5IFkiCAUe7.png', 'name': 'CMC Pictures', 'origin_country': 'CN'}, {'id': 208094, 'logo_path': None, 'name': 'Onaroll Productions', 'origin_country': ''}, {'id': 65442, 'logo_path': '/mAAUTVBF4KGW4QxESHWg4N8pLdF.png', 'name': 'DF Pictures', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-08-02,384056482,116,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Back for seconds.,Meg 2: The Trench,False,6.405,3776
False,/33pMXav77ICRnceEBLhL8lXTywv.jpg,,165000000,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",https://www.napoleon.movie,753342,tt13287846,['US'],en,Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.",8.5842,/ytFOXyghxLzAM4KZyazDdEkM66q.jpg,"[{'id': 194232, 'logo_path': '/oE7H93u8sy5vvW5EH3fpCp68vvB.png', 'name': 'Apple Studios', 'origin_country': 'US'}, {'id': 221347, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-22,220597098,158,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,He came from nothing. He conquered everything.,Napoleon,False,6.318,2897
False,/bckxSN9ueOgm0gJpVJmPQrecWul.jpg,"{'id': 573693, 'name': 'Aquaman Collection', 'poster_path': '/jhD3r3Jy2PcyKcyjWXFixesLz2p.jpg', 'backdrop_path': '/ieX3uWD8G1OFkATC1LCi5Xw2YlX.jpg'}",205000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.aquamanmovie.com,572802,tt9663764,['US'],en,Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.",8.502,/7lTnXOy0iNtBAdRP3TZvaKJ77F6.jpg,"[{'id': 174, 'logo_path': '/ingPVoHnINIrFR7WHmYux1f5pES.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 11565, 'logo_path': '/odU3l6csuBmXUrzFm6araUgEUHQ.png', 'name': 'The Safran Company', 'origin_country': 'US'}, {'id': 76907, 'logo_path': '/ygMQtjsKX7BZkCQhQZY82lgnCUO.png', 'name': 'Atomic Monster', 'origin_country': 'US'}, {'id': 128064, 'logo_path': '/13F3Jf7EFAcREU0xzZqJnVnyGXu.png', 'name': 'DC Films', 'origin_country': 'US'}, {'id': 216687, 'logo_path': '/kKVYqekveOvLK1IgqdJojLjQvtu.png', 'name': 'Domain Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-20,440181226,124,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,The tide is turning.,Aquaman and the Lost Kingdom,False,6.567,3263
False,/7bWxAsNPv9CXHOhZbJVlj2KxgfP.jpg,,15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.evildeadrisemovie.com,713704,tt13345606,['US'],en,Evil Dead Rise,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",8.3609,/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 7893, 'logo_path': None, 'name': 'Pacific Renaissance Pictures', 'origin_country': 'NZ'}, {'id': 467, 'logo_path': None, 'name': 'Renaissance Pictures', 'origin_country': 'US'}, {'id': 768, 'logo_path': '/mh0PD5vYwRIL5FoN9vgF2ULokSV.png', 'name': 'Ghost House Pictures', 'origin_country': 'US'}, {'id': 129815, 'logo_path': '/qbCmnVTQEuFqrVkbxn3i9P7Jrcw.png', 'name': 'Wild Atlantic Pictures', 'origin_country': 'IE'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-04-12,147156372,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Mommy loves you to death.,Evil Dead Rise,False,6.922,3432
